subject,condition,rt_ms
29,incongruent,705.1384330545761
5,incongruent,528.8110866904252
18,incongruent,562.1681281694854
45,congruent,374.74012798522364
4,congruent,487.74354795071025
39,congruent,402.2485462971048
20,incongruent,536.0403448620542
46,incongruent,471.8587931913185
9,incongruent,560.1240738454184
21,incongruent,456.4531687377297
40,congruent,458.2472607755375
21,congruent,603.6054762330626
41,congruent,485.4385291140576
18,congruent,600.6165525987963
24,congruent,392.245441285859
35,congruent,511.10969503865556
16,congruent,368.69426324010556
40,congruent,391.55941739122466
35,congruent,423.84827744977827
43,incongruent,649.6118935124472
31,incongruent,491.3052517193346
43,incongruent,429.95712548591416
29,incongruent,503.8691552904664
23,congruent,490.69024360283987
46,congruent,500.3884812015923
22,incongruent,474.04618778407547
14,congruent,465.59675603515007
40,incongruent,631.7962281641817
17,congruent,476.52278485078625
2,incongruent,499.19122687801377
3,congruent,524.3534618182026
36,congruent,317.1760447605585
11,congruent,485.1266077527591
19,incongruent,405.4355448727521
24,incongruent,601.8170330279178
19,congruent,607.5893836231667
41,incongruent,502.73026652150907
42,congruent,462.76304437635963
10,congruent,348.9091752764734
4,incongruent,504.6083862124369
26,incongruent,592.6986268762067
42,incongruent,473.4595479863334
16,congruent,664.042091310858
20,congruent,401.12176836831384
39,incongruent,445.3524785863543
22,incongruent,424.61034058189875
32,incongruent,525.7131975007486
44,incongruent,466.67389861470934
3,incongruent,429.18709578144103
3,congruent,530.8697019500535
8,congruent,468.03893543008576
26,congruent,444.4399754186839
38,incongruent,541.1620944755352
7,congruent,475.0411572844486
34,congruent,511.42721462923953
5,incongruent,370.69536094915895
6,incongruent,568.3534731078187
46,incongruent,523.224778861085
15,congruent,496.845203401675
21,congruent,496.0706231670303
14,incongruent,624.1112774322974
17,incongruent,613.3348976794011
24,incongruent,611.3325693790891
11,incongruent,505.25436933180777
2,congruent,439.7192773198553
35,congruent,439.0944235767282
26,incongruent,460.6903918471923
27,congruent,415.0614835018874
9,congruent,447.2155020784562
36,incongruent,550.5828016227935
36,incongruent,375.13144090164747
24,incongruent,569.11661240359
27,incongruent,527.0760818307241
19,congruent,590.3589868670425
39,incongruent,445.2409630104195
45,incongruent,465.20095787987526
31,incongruent,597.3006906569874
6,incongruent,477.4136363678447
45,incongruent,546.9916029808434
27,incongruent,583.651403602212
47,congruent,638.8297785106726
36,congruent,499.4376084130748
31,incongruent,560.7109390301434
16,incongruent,402.23271555458945
31,congruent,590.0749728149739
12,incongruent,476.4499518121235
18,incongruent,435.5442353742746
32,incongruent,545.6098098637277
46,incongruent,631.7428860908155
27,congruent,331.5052178309146
40,congruent,526.36570722091
22,incongruent,506.0686565635556
13,congruent,533.0195397826476
5,congruent,447.38332850223037
13,congruent,441.3614364773325
6,congruent,492.49660339310134
37,congruent,653.8124471838497
6,congruent,460.0315090759398
18,incongruent,517.1836391551454
44,congruent,400.8447863780984
41,incongruent,554.5623469829297
41,incongruent,608.8130750296774
45,congruent,520.8237834392497
25,congruent,415.48975464637545
6,congruent,592.3730014290104
11,incongruent,428.3962124759129
26,congruent,341.89353635148217
10,congruent,450.0160452545523
44,congruent,490.4908162367921
22,incongruent,536.2321105381698
28,congruent,516.9427530096409
6,incongruent,504.85444893804987
8,congruent,629.4166024416729
40,incongruent,599.8150750926512
39,incongruent,329.7158173611292
30,incongruent,415.7165052915563
11,incongruent,416.18690373991194
23,congruent,528.2331870485528
25,congruent,410.9926980657785
13,incongruent,535.2666051160339
48,congruent,423.38840180936626
22,congruent,389.8205011299841
44,incongruent,516.3768207711331
26,congruent,521.2565578401766
30,incongruent,538.7605237528383
48,incongruent,587.9031641890653
8,incongruent,494.22571764857827
29,incongruent,537.1075256703616
19,incongruent,401.25217464312334
10,incongruent,446.7924182940377
12,congruent,495.54497907420324
10,congruent,531.7263852250609
34,congruent,479.1496192848822
31,congruent,598.411901684591
38,congruent,528.7212060184307
40,congruent,465.9537915563479
31,congruent,506.1577509122929
16,incongruent,594.3231946922454
30,congruent,572.3833240942012
30,incongruent,519.4087088202039
16,congruent,584.2845020778066
44,incongruent,460.2667132867583
23,congruent,434.18138813695987
24,congruent,477.72746271866947
49,congruent,455.68999304202237
23,congruent,496.280506108365
45,congruent,494.1121510668108
18,incongruent,546.3961079883261
35,incongruent,499.5368515408092
47,incongruent,522.2738592131168
43,incongruent,559.4636148216848
9,congruent,617.5160224501392
35,congruent,388.7237416763154
11,incongruent,502.3210779185223
32,congruent,735.5246111130937
37,congruent,472.830910352539
38,incongruent,537.2396415206751
43,incongruent,587.1065752161002
13,congruent,550.6149893261745
8,congruent,458.2835909684292
48,congruent,511.39532710617107
33,incongruent,481.63763153195924
22,incongruent,574.1955907350537
21,congruent,604.9120102585919
3,congruent,507.97972409931265
49,incongruent,596.4855674605931
10,incongruent,449.1486882368176
35,incongruent,451.4258638597188
33,incongruent,364.06007688044326
48,incongruent,587.6952375316943
33,incongruent,445.2073987484762
46,incongruent,532.1594064208219
27,congruent,481.7865774854282
26,congruent,605.949564124327
25,incongruent,590.6798455427577
46,congruent,536.7312877093578
32,congruent,472.9022309642385
45,congruent,412.2998189827709
36,congruent,458.5179873909343
28,congruent,502.1185932374988
10,congruent,474.271147942486
33,congruent,480.01980829826425
11,incongruent,625.6770366830956
37,congruent,420.08256033704197
2,congruent,439.273262783305
21,congruent,430.26832125814053
30,incongruent,532.4089238097864
18,incongruent,496.99860058539304
19,incongruent,575.4463090975914
3,congruent,465.3667071631427
46,incongruent,465.0369551024114
2,congruent,440.34152788433295
17,congruent,507.3585010775077
44,congruent,594.1203369843963
28,congruent,256.50724603748455
24,congruent,377.82907889412587
17,incongruent,555.1373970878467
4,incongruent,403.0497983767589
18,incongruent,501.20035697841263
27,congruent,556.1936416727063
18,congruent,566.8314437596316
24,congruent,427.52074693480694
30,incongruent,461.5861954809878
22,congruent,622.7862621689557
18,incongruent,550.0817089362521
43,congruent,422.94527404295275
8,incongruent,744.087152055584
27,congruent,579.3491884351265
9,congruent,453.61774388765184
7,incongruent,664.7905738221215
26,incongruent,448.2111997097649
3,congruent,569.280132897613
22,incongruent,590.3680875186443
15,incongruent,576.4543783991393
43,congruent,403.54100525438275
11,incongruent,430.1190423361303
3,congruent,566.9254857757918
4,congruent,396.94433745516284
13,incongruent,450.36375886683624
1,incongruent,548.2288490479037
34,incongruent,503.0369715303611
2,congruent,405.7630487751449
34,congruent,458.5710462301567
12,incongruent,488.38609599323433
4,congruent,604.7645749921827
19,congruent,710.4156797448459
13,congruent,355.1789397759219
26,congruent,526.5614506051016
12,incongruent,635.1421577252651
46,incongruent,412.49561579322176
48,congruent,503.4211089575399
17,congruent,450.12750227141595
46,congruent,535.0367292212849
48,incongruent,438.817168194602
49,incongruent,366.65465267528305
16,incongruent,580.1074001329491
8,incongruent,579.6188863758633
32,congruent,545.2656566532409
35,congruent,579.6800259651645
24,incongruent,536.8989553052297
26,congruent,451.08223817180317
19,incongruent,470.7217939153624
37,congruent,405.57688563499585
41,congruent,452.25834733929213
11,incongruent,463.15415986966354
44,incongruent,419.66352682690336
2,congruent,389.69102882675304
33,congruent,531.1611336261165
6,incongruent,578.911513133626
10,congruent,425.672902911366
25,congruent,560.1880619137835
13,incongruent,467.76174426693586
48,congruent,630.9242134938382
37,incongruent,520.3860841728919
2,congruent,555.9473354933762
16,congruent,442.4986843724496
29,incongruent,531.5473417124034
8,congruent,581.6881238410131
10,congruent,483.3540635443805
2,congruent,519.7404751777559
4,incongruent,446.863238653096
47,incongruent,420.76153790037563
31,incongruent,551.0474264858746
15,congruent,580.3400954928827
19,incongruent,543.3608568913597
26,incongruent,544.82139131855
37,incongruent,713.3819039723659
15,incongruent,417.0842869426689
19,congruent,505.67246395008755
25,incongruent,365.52459191746107
5,incongruent,346.2921256301561
10,incongruent,594.7803770592141
36,congruent,472.01184499563874
41,congruent,541.4000164486173
33,incongruent,361.8857633467475
46,incongruent,632.8392975773662
45,incongruent,474.2942897981403
33,incongruent,470.7142583362446
35,incongruent,548.5562156770493
17,congruent,453.49847992923003
1,incongruent,496.61100561213794
14,congruent,428.0257018599821
41,incongruent,550.986065155026
37,congruent,537.4508999636255
28,congruent,600.2249922107292
28,incongruent,552.7312245143308
1,incongruent,500.4647216836515
10,incongruent,517.1374752224266
40,incongruent,614.0743518465214
46,congruent,605.5519427941363
38,incongruent,422.72709492076945
11,incongruent,425.9811639827269
49,congruent,611.2477308130041
25,congruent,445.914599356171
24,incongruent,560.5863135421124
21,incongruent,578.5695850713886
39,congruent,478.06426977868927
35,congruent,523.0249826614017
35,incongruent,450.1864401749549
1,congruent,340.33073705154965
25,congruent,532.3751185356522
7,congruent,521.5504293080879
9,incongruent,564.5426607523465
36,incongruent,583.5179034761993
22,congruent,544.0223444350778
45,incongruent,459.89308326409423
8,incongruent,513.435155737435
47,congruent,532.8627443168693
15,incongruent,485.155830909878
32,congruent,468.4798692005623
43,congruent,512.5621325178965
8,congruent,520.4206017492113
13,congruent,539.1619299018466
15,congruent,515.8799969565323
41,congruent,528.690861162924
46,incongruent,474.8527128294008
2,incongruent,559.2380198024528
39,congruent,468.9765159985668
24,congruent,494.50434070212174
35,incongruent,547.1388961741071
37,congruent,669.7132388991957
33,congruent,508.66683709417686
43,congruent,518.1619891235196
11,congruent,526.9960276933087
2,congruent,452.87800773779543
26,congruent,613.9302206266915
40,incongruent,546.4569419015962
11,incongruent,506.3725651111366
44,incongruent,452.4230115830687
7,congruent,498.72918467148827
8,congruent,449.7681343700124
44,congruent,426.89246389081757
3,incongruent,531.8404585845683
48,incongruent,430.1216996126162
11,congruent,502.37169651507674
9,incongruent,453.17310203803396
12,incongruent,536.6113541957558
41,incongruent,504.3468887814248
10,incongruent,513.8140912665415
31,incongruent,414.83816190785575
29,congruent,581.9735550037344
33,congruent,493.0870494308014
13,incongruent,435.71064871957026
39,incongruent,498.78873398119475
36,congruent,504.74571746421947
32,incongruent,599.4857829441252
26,incongruent,440.7886037588662
24,incongruent,553.7909034595867
23,incongruent,546.2674349089747
43,congruent,632.0531150723131
43,incongruent,386.1321340918803
12,congruent,524.7989748019735
30,incongruent,519.6336802362674
37,congruent,484.2564764428514
13,incongruent,480.19914378724883
10,congruent,569.3222057282816
5,incongruent,481.11104636046053
8,incongruent,464.50411148674567
27,incongruent,581.0986373850143
24,incongruent,434.8998668307789
37,incongruent,320.47510294805795
40,incongruent,582.8938949245417
34,incongruent,349.6369306327821
22,incongruent,504.7604531870004
40,congruent,515.7788508903379
44,congruent,655.0662374209625
39,congruent,543.4718492312102
32,congruent,547.0136651212134
26,incongruent,469.7800200024507
15,incongruent,400.92589837055107
13,incongruent,473.0076990339945
45,congruent,347.64009695081404
41,congruent,415.0908257426921
43,incongruent,650.9206329746717
22,congruent,578.2889450353816
38,congruent,507.68372628772096
7,incongruent,429.6067222838277
45,incongruent,474.30150205713556
44,congruent,579.0153527942598
31,congruent,460.43744345779476
11,congruent,461.792982707267
39,incongruent,508.61861719137954
9,congruent,542.006099500148
3,congruent,388.66327705495803
10,incongruent,387.2938366672169
23,congruent,337.3876743697118
11,incongruent,501.6132662820368
34,incongruent,404.039696653845
14,incongruent,498.54710072605417
39,incongruent,552.2994162829538
28,incongruent,445.49419927639354
31,incongruent,338.4069330718361
11,incongruent,482.73372014161316
30,incongruent,441.23507579365616
43,congruent,560.9074390302898
28,congruent,498.3769357157402
22,congruent,420.2158066560212
29,congruent,597.838215372369
24,incongruent,430.70956988997574
1,congruent,410.27618366331177
34,congruent,512.4426889586775
25,incongruent,591.0236811218464
3,congruent,429.1218795031051
43,congruent,544.4387352368707
16,incongruent,548.4697907477877
38,congruent,495.61370451624845
34,incongruent,514.6685514382043
27,incongruent,499.1078052122868
19,congruent,557.7999367575758
44,congruent,453.79770678475484
5,congruent,564.5701707598805
9,congruent,549.0861863424125
25,incongruent,700.0404235521758
1,incongruent,615.4118112107935
11,congruent,508.28918678724733
6,incongruent,434.59663568766916
44,congruent,539.9315425940337
3,incongruent,542.4734884364489
6,congruent,452.1112079040203
43,congruent,461.3485080112585
4,congruent,456.0718604810359
14,incongruent,633.4212725693528
28,congruent,596.2007552044291
4,congruent,462.8128764315095
10,incongruent,526.4563100608427
46,congruent,430.7358190592763
43,congruent,481.33537004416
32,incongruent,448.0781041760955
9,congruent,437.14961164035213
48,congruent,512.0457476880322
24,incongruent,468.87406646874103
19,congruent,471.3669330558898
37,congruent,533.6561719429703
34,congruent,462.01189857513106
3,incongruent,608.3654186066638
31,congruent,495.96249884387504
49,incongruent,366.6043794729833
34,incongruent,312.8355644258869
38,congruent,656.0206293129825
34,congruent,459.96851523012174
17,congruent,456.9705168066162
10,congruent,623.8537900021433
24,congruent,569.1584336258757
15,incongruent,418.52629267726377
8,incongruent,593.6832319790111
31,congruent,524.1200693643864
20,congruent,546.125953730815
35,congruent,525.6922378387278
16,incongruent,422.34832139822555
11,congruent,571.1609253279103
16,congruent,487.3843453602646
1,incongruent,561.6364247085114
38,congruent,577.1623423207459
34,congruent,676.7836935381648
40,congruent,471.9017337052473
33,congruent,448.18413055518124
18,congruent,523.8173537326884
44,incongruent,532.3709776714818
6,incongruent,430.5053298921633
31,congruent,533.6712430360386
3,congruent,548.3039282059502
37,incongruent,679.7998198254734
47,congruent,574.5611643465529
31,congruent,434.2512942474125
6,incongruent,604.6654995940618
4,incongruent,514.0373391068106
33,congruent,446.1349773677473
24,incongruent,461.08691982488256
5,congruent,503.69378873026227
31,congruent,551.9916035339136
39,congruent,416.0670791950274
32,incongruent,578.1288432525081
18,congruent,474.1163983524119
49,congruent,533.000347360328
17,congruent,449.5535782550086
49,incongruent,540.7667808385586
2,congruent,443.5551518794684
5,incongruent,531.9802018623087
48,congruent,426.9032467353398
7,incongruent,551.9920943873765
24,congruent,623.9215394609777
33,congruent,530.8119558191103
8,congruent,483.98034857156637
9,congruent,603.7661025150768
7,congruent,453.4630896735995
35,congruent,579.4131084461899
34,incongruent,519.2463372985213
37,congruent,551.4138210055169
11,incongruent,617.1929099789444
44,incongruent,504.1684421466724
25,congruent,457.71090027075905
13,incongruent,308.78802592248076
10,incongruent,505.66474061411276
20,congruent,374.3378993521526
19,congruent,576.912668635559
41,congruent,564.3902998543557
38,congruent,528.896475448316
32,congruent,488.1557345254795
2,congruent,315.45090553901264
23,incongruent,501.3058158454138
12,incongruent,410.0842152483101
29,congruent,454.0030173780466
46,congruent,509.6866283890667
44,incongruent,434.1478909411721
33,congruent,537.5232278770923
11,congruent,430.9342988080104
44,congruent,458.1295776925611
31,congruent,489.35029656211276
2,incongruent,585.1540537487715
2,incongruent,468.39104557460985
44,congruent,531.4740701572745
6,congruent,684.3817048477761
39,congruent,530.7225430428739
2,incongruent,476.7219598685873
7,congruent,514.5717726981735
1,congruent,434.9805294227405
22,incongruent,511.16658441803867
40,incongruent,425.48276866273795
19,incongruent,451.0172547128871
16,incongruent,452.56517076476996
43,congruent,508.3364358099589
28,congruent,426.9953324402765
33,congruent,532.284315168386
36,congruent,499.6765750809913
37,incongruent,543.7527497079789
8,incongruent,563.1524016207987
45,congruent,500.61790657933585
32,incongruent,588.3357374857859
16,incongruent,553.4128608325988
32,incongruent,379.5707204558289
4,congruent,468.5334890707586
42,incongruent,654.2431994173696
22,congruent,525.087085321655
3,incongruent,771.3425127937696
47,incongruent,487.16106703367365
22,incongruent,432.25234985797186
34,incongruent,509.25285555855277
37,incongruent,575.6385988839066
2,incongruent,415.3205995057847
19,congruent,488.2226666975842
49,congruent,542.4248621718768
27,congruent,499.7420707186654
27,congruent,570.8090657429445
48,incongruent,325.97314003242707
20,incongruent,459.50409979970675
23,congruent,561.7781933694971
25,incongruent,408.0707704994311
44,congruent,462.657663330018
27,incongruent,471.56807346357675
32,incongruent,456.40690615619985
46,congruent,616.5416978516962
10,congruent,461.98942463847516
18,incongruent,615.9249465142086
31,congruent,521.9335617727679
33,incongruent,528.0740489833067
10,congruent,617.3703262705606
6,incongruent,553.4285751465227
22,incongruent,492.5404384859948
21,incongruent,448.2645252618109
16,congruent,231.68731921811138
46,congruent,505.60748265648965
10,congruent,364.9602952654527
38,congruent,516.1724137765937
45,congruent,477.85955923356653
46,incongruent,309.03504067408505
43,incongruent,623.9670654773661
7,incongruent,509.64688925177916
37,incongruent,540.3849954035086
23,incongruent,397.72528120047224
49,incongruent,632.9069071113755
26,incongruent,525.2279558538295
9,congruent,529.4634867879362
5,congruent,396.57993013207306
34,incongruent,505.73252876646876
26,congruent,375.5190424107822
17,incongruent,430.1849377156728
19,incongruent,498.4202843120537
38,incongruent,556.2298910113665
1,incongruent,490.0019809905658
9,congruent,514.263877058667
6,congruent,671.6872934891398
26,congruent,504.60677618298683
24,congruent,573.5697982302901
39,incongruent,490.5038238708897
6,congruent,360.0242370125495
24,congruent,432.4008101410581
20,incongruent,562.8145416583911
38,incongruent,452.0494502076534
49,incongruent,430.0392021764157
10,congruent,580.8068149285974
22,congruent,436.4519344313611
26,congruent,504.7733839271192
28,congruent,556.82650809311
11,congruent,565.3940634192907
21,incongruent,620.8400231757028
36,congruent,371.6084557547465
6,incongruent,481.4777970633645
37,incongruent,539.4431172587738
40,incongruent,724.5154949297514
48,congruent,441.6434939502245
36,congruent,563.2532016887416
13,congruent,551.2313407476084
22,incongruent,441.84080567915237
40,incongruent,513.5532768446111
10,incongruent,425.2086577312867
37,incongruent,469.8865978289525
36,incongruent,436.4867023347562
4,incongruent,456.71696629528674
17,incongruent,580.1732523078177
16,congruent,598.1425516682257
24,incongruent,489.0093514639119
37,congruent,470.61610508717024
13,congruent,467.5107720343897
3,congruent,499.9197191418179
21,incongruent,504.7736906524344
46,incongruent,386.73461050624724
45,congruent,545.3448913617854
21,congruent,430.6568736613197
15,incongruent,392.4760209733489
19,incongruent,674.6841370382716
19,congruent,512.5036265443302
14,congruent,343.4296358120674
25,incongruent,572.2462550141363
27,incongruent,554.6710016433537
14,incongruent,491.0720408790973
35,incongruent,532.31803399601
48,congruent,596.1160245351853
37,incongruent,474.67449569900305
6,congruent,535.3071294370475
22,incongruent,398.3145833622919
7,incongruent,580.595383956508
17,incongruent,451.1877533922467
31,incongruent,468.0811019423537
46,incongruent,594.3038651784791
30,incongruent,452.8356481385804
12,congruent,454.12839715142815
14,incongruent,504.62292711707164
26,congruent,542.184021445963
4,congruent,456.58915352941005
11,incongruent,505.9230558066599
7,congruent,439.8125551572159
49,congruent,469.87545183594466
11,incongruent,463.4936617286944
25,congruent,527.6718847155943
20,incongruent,503.37947054333915
36,incongruent,600.3906640739083
28,incongruent,570.7537290555337
14,congruent,580.8100973296238
31,incongruent,512.0164888266332
41,incongruent,309.7902558745625
35,congruent,642.5582462943854
13,incongruent,448.1612613609766
3,congruent,613.186642924561
35,incongruent,599.1823575084652
27,incongruent,387.79574915182036
4,congruent,456.97202081882466
3,incongruent,590.3411448012241
7,incongruent,399.0106805732112
32,congruent,451.13272820340245
13,incongruent,531.3930783870994
16,congruent,542.6346107241092
49,congruent,447.5200866256299
30,incongruent,526.1669190090985
4,incongruent,578.621795341797
24,congruent,627.6867329328896
17,congruent,535.6494071588371
40,congruent,580.8292831597697
28,incongruent,613.746904567928
5,incongruent,536.6098824952276
16,incongruent,678.9080661039392
27,congruent,494.3037561496515
16,congruent,619.0131304421539
16,congruent,496.54646750994317
49,incongruent,546.1908013322796
1,congruent,369.1385136106767
16,incongruent,573.105712489756
27,incongruent,627.7145953986314
38,congruent,520.3420304969248
39,congruent,522.6130908103538
12,incongruent,746.8373579308103
31,congruent,503.2458944765737
35,incongruent,521.7124338959478
3,congruent,545.7405783100878
28,incongruent,482.6693911215
32,incongruent,476.69769798019826
9,congruent,370.8205210645016
36,incongruent,494.59566733514345
20,congruent,393.0909980777586
4,incongruent,510.68603368449214
22,incongruent,587.2303697715141
19,congruent,553.5889367041774
37,congruent,555.24309098885
15,congruent,500.6239775460336
38,incongruent,428.3237417187362
37,congruent,634.110639317858
31,congruent,432.7736264375379
19,incongruent,520.4796032913331
6,incongruent,415.32641001874526
11,incongruent,543.4821010111411
15,congruent,455.8654525191775
27,congruent,488.4502124328281
46,congruent,405.3883200998283
38,incongruent,508.2751015581836
44,congruent,524.5352313757337
20,congruent,539.6709102987425
3,congruent,470.5907973829806
44,incongruent,508.0897044885535
46,incongruent,437.19907056508555
32,incongruent,528.9289686939483
24,incongruent,539.0700530990232
6,congruent,482.6911220085059
39,congruent,444.5940830336043
48,incongruent,692.6985212647143
24,congruent,616.6388036863622
36,congruent,435.9927435342114
5,incongruent,440.95103278466024
12,incongruent,463.32422404737054
31,congruent,499.9881816455311
16,congruent,567.4571026173198
5,incongruent,515.3414391655444
24,congruent,520.607728259353
36,incongruent,434.2049311896735
2,incongruent,687.0205324915431
18,incongruent,502.3437954613175
44,congruent,571.590338907124
3,congruent,546.4134694264222
4,congruent,468.0985496116293
46,congruent,426.723009891189
9,congruent,408.63031112925654
27,incongruent,529.8767194377983
27,incongruent,531.0640836720117
30,incongruent,424.78183419649855
40,incongruent,381.83936609106206
32,congruent,496.8678049331382
46,incongruent,399.64339421622225
32,congruent,475.4588012356124
6,congruent,635.787021592009
30,incongruent,443.97404699916456
1,congruent,613.1925869279189
19,incongruent,521.2885879067893
35,incongruent,371.5610564725633
48,incongruent,571.1499127720467
14,congruent,521.6918980006558
5,incongruent,394.23894510678986
7,congruent,472.8487300092339
20,congruent,638.0352415970754
1,congruent,618.9546098215534
16,congruent,526.2283740677681
48,congruent,609.5172418821559
18,congruent,335.36081801212094
36,congruent,496.28917182798017
8,incongruent,379.3389518003888
17,incongruent,456.9616841730835
24,congruent,544.7122872193968
30,incongruent,589.341886787186
27,incongruent,503.77735124527374
44,incongruent,525.4037346398976
48,congruent,432.6380745842863
45,incongruent,473.39815410007355
37,congruent,447.7593331333899
27,incongruent,631.5022752689749
34,incongruent,365.0075289370796
46,incongruent,550.5089841994865
33,incongruent,526.3113536030719
38,congruent,452.85506030548214
32,incongruent,331.9988796835713
27,incongruent,499.9997607179034
21,incongruent,419.5402314824129
19,incongruent,409.9331184016782
19,incongruent,399.19617720882496
46,congruent,487.66457192576456
8,congruent,539.6121843441305
10,incongruent,538.940873904226
21,incongruent,425.1073693134292
27,incongruent,507.46464990576163
7,congruent,645.4263619784839
7,incongruent,328.2888666265216
16,incongruent,494.46430120765797
7,congruent,535.0843870121048
40,congruent,374.13640925012885
3,incongruent,485.20699704832913
41,congruent,591.1179630605843
16,congruent,417.282007467578
32,incongruent,490.3165530204542
40,incongruent,495.8549826124893
18,congruent,423.3868451421588
10,congruent,475.18938185076433
38,incongruent,511.914726571799
41,congruent,446.50530372327046
26,congruent,561.5798432032461
49,incongruent,561.1447813547124
37,incongruent,533.7436119775483
26,congruent,469.6698724093261
39,congruent,446.9204790356903
39,congruent,472.3740573282683
34,incongruent,440.5408103257701
33,congruent,707.0895181370103
42,congruent,403.4389055007955
23,congruent,443.9787421199844
27,congruent,429.8943159581687
14,incongruent,519.5380114792506
18,congruent,497.86949340991777
33,congruent,375.0592448148445
41,congruent,391.3205842303447
12,incongruent,521.0046996115177
49,incongruent,445.8601695752031
19,incongruent,602.2190007993348
34,congruent,515.6881179991228
8,congruent,571.5228812059771
38,congruent,468.0467827808025
29,incongruent,529.4548997171328
31,congruent,453.07923709611373
9,incongruent,474.7780319504753
28,incongruent,503.7622233640825
40,congruent,596.895892694308
14,incongruent,547.9101396404208
24,congruent,547.8126655220118
27,incongruent,464.10957598608235
35,incongruent,535.0890895157198
35,incongruent,389.25816782946424
23,incongruent,574.4572357901787
23,congruent,526.1196870217786
38,congruent,467.6123462714749
1,incongruent,409.8821022546441
44,incongruent,544.5940072584787
19,incongruent,514.366282889748
23,incongruent,681.3430104143584
7,congruent,545.3433922888304
19,incongruent,380.322674977189
24,incongruent,494.5754098174771
36,incongruent,528.2504745223378
42,incongruent,389.39193359755836
48,incongruent,459.62562324021127
45,incongruent,512.1330848466022
9,congruent,486.8089223397971
24,incongruent,358.3424636284468
37,incongruent,538.5013269263641
35,incongruent,468.11264208602955
1,congruent,477.67373052197166
42,congruent,438.979429252881
49,incongruent,394.3410018318666
48,congruent,578.9024161332662
40,incongruent,438.74887394408677
32,incongruent,488.76539543417795
47,incongruent,430.0174532967566
1,incongruent,529.4151048615413
6,incongruent,580.3156648129949
33,incongruent,457.03007904147205
3,congruent,451.22836882453987
16,congruent,573.7626260887055
22,congruent,490.14366868329864
40,congruent,499.4480364908304
3,congruent,607.4296868484677
42,incongruent,454.85607564248227
3,congruent,482.0932742822562
38,congruent,569.0246160751431
5,incongruent,397.0974848161062
40,incongruent,442.0496418933276
4,congruent,464.3479106167062
46,congruent,595.896525022721
5,congruent,577.856811375194
23,incongruent,556.0907495983253
18,incongruent,542.2505404586243
20,incongruent,379.0741679696562
25,incongruent,556.4748250429963
39,incongruent,478.9983379209549
6,congruent,466.13474669644523
2,incongruent,515.0817727420302
32,incongruent,563.4353087685357
2,congruent,441.3412533366246
30,incongruent,472.8556061033555
6,incongruent,501.1991675589779
15,congruent,641.454515207181
27,incongruent,480.5917748387154
15,incongruent,461.2626491112876
25,incongruent,401.74363126882406
49,congruent,497.1394771416722
21,incongruent,451.0975307961822
15,congruent,567.3284203483004
9,incongruent,527.5566153541122
45,congruent,441.1005608471061
48,incongruent,506.192618077245
11,incongruent,404.2507772097891
7,congruent,299.98620221074884
9,congruent,661.1921888970754
37,incongruent,589.0632271335334
43,incongruent,591.3140645805082
2,congruent,576.521529911549
30,incongruent,571.4785759349112
26,congruent,370.7003248652935
38,congruent,690.8802185085176
37,incongruent,450.1118520421348
29,congruent,410.9830374670642
21,incongruent,515.9275921250953
48,congruent,504.17515757588785
15,congruent,489.65813635124306
2,incongruent,551.0759154552975
39,congruent,610.1173641941799
8,congruent,406.95911913297334
39,incongruent,603.1650798853756
6,congruent,605.7613984291017
47,incongruent,460.8217885821133
33,congruent,393.7869615262289
48,congruent,360.99754558572255
16,congruent,405.94852053678676
21,incongruent,533.407483029486
39,congruent,626.5372627366356
42,incongruent,409.86256376962353
7,congruent,514.0555565349255
24,congruent,634.5468548555331
12,congruent,562.9544058842454
17,incongruent,495.7081928586814
4,incongruent,376.28166626971745
26,congruent,424.75472429191376
49,incongruent,446.55877713675443
40,incongruent,474.14643809193615
36,incongruent,415.88096027889503
1,incongruent,506.8238045496791
6,incongruent,549.5779080422872
33,incongruent,365.5504549355514
32,congruent,414.0215082070019
6,congruent,500.96403591109504
22,incongruent,482.7582468224705
47,congruent,610.2613952859225
45,congruent,531.8224942816679
34,congruent,570.2179466036378
7,congruent,484.39975585204616
12,congruent,420.8803143559906
2,incongruent,441.71007886087835
7,congruent,641.5813494086722
8,congruent,622.2128967594329
45,incongruent,539.2023129111863
46,incongruent,575.3492311013464
39,congruent,443.15218258334517
46,incongruent,423.516280284357
28,incongruent,466.74404347678427
4,congruent,391.3853185504943
39,congruent,467.98663408091005
26,congruent,581.4890665104301
7,congruent,794.9382423299596
34,congruent,562.8651959290288
13,incongruent,558.17207300264
1,incongruent,476.5362373491347
6,congruent,543.0150225653806
1,congruent,396.44919001811536
23,congruent,506.9658838118006
4,congruent,485.2844625395855
28,congruent,325.81962278431223
35,congruent,617.2678963274363
36,congruent,481.8324379245599
47,incongruent,659.7711901338658
48,incongruent,412.1642510138237
4,congruent,385.16706025172715
17,congruent,377.7919021524542
8,incongruent,446.42106167019784
15,congruent,582.9723874718749
23,congruent,455.962371379342
43,congruent,439.89937939521417
22,congruent,606.2456699981392
13,incongruent,369.63858395812997
11,congruent,477.60865711441477
37,congruent,463.66400649647295
10,congruent,405.47337999476974
36,congruent,529.6329172870702
7,congruent,503.5813811284985
49,congruent,440.4153876692157
13,incongruent,457.3501518300046
49,congruent,500.1967173254862
42,incongruent,526.7725160015412
27,congruent,525.9685174370969
